day,susceptible,infected,immune,died,severely_ill,icu_beds_available,died_because_of_no_bed,excess_mortality,infected_today,recovered_today,died_today,reaction
0,3999990,10,0,0,0,3656,0,0,10,0,0,preparing to distance at 2
1,3999986,14,0,0,0,3656,0,0,4,0,0,preparing to distance at 2
2,3999985,15,0,0,0,3656,0,0,1,0,0,preparing to distance at 4
3,3999984,16,0,0,0,3656,0,0,1,0,0,preparing to distance at 4
4,3999983,17,0,0,0,3656,0,0,1,0,0,preparing to distance at 6
5,3999982,18,0,0,0,3656,0,0,1,0,0,preparing to distance at 6
6,3999981,19,0,0,0,3656,0,0,1,0,0,preparing to distance at 8
7,3999980,20,0,0,0,3656,0,0,1,0,0,preparing to distance at 8
8,3999979,21,0,0,0,3656,0,0,1,0,0,preparing to relax at 29
9,3999977,23,0,0,0,3656,0,0,2,0,0,preparing to relax at 29
10,3999975,25,0,0,0,3656,0,0,2,0,0,preparing to relax at 29
11,3999973,27,0,0,0,3656,0,0,2,0,0,preparing to relax at 29
12,3999971,29,0,0,0,3656,0,0,2,0,0,preparing to relax at 29
13,3999969,31,0,0,0,3656,0,0,2,0,0,preparing to relax at 29
14,3999967,23,10,0,0,3656,0,0,2,10,0,preparing to relax at 29
15,3999966,20,14,0,0,3656,0,0,1,4,0,preparing to relax at 29
16,3999965,20,15,0,0,3656,0,0,1,1,0,preparing to relax at 29
17,3999964,20,16,0,0,3656,0,0,1,1,0,preparing to relax at 29
18,3999963,20,17,0,0,3656,0,0,1,1,0,preparing to relax at 29
19,3999962,20,18,0,0,3656,0,0,1,1,0,preparing to relax at 29
20,3999961,20,19,0,0,3656,0,0,1,1,0,preparing to relax at 29
21,3999960,20,20,0,0,3656,0,0,1,1,0,preparing to relax at 29
22,3999959,20,21,0,0,3656,0,0,1,1,0,preparing to relax at 29
23,3999958,19,23,0,0,3656,0,0,1,2,0,preparing to relax at 29
24,3999957,18,25,0,0,3656,0,0,1,2,0,preparing to relax at 29
25,3999956,17,27,0,0,3656,0,0,1,2,0,preparing to relax at 29
26,3999955,16,29,0,0,3656,0,0,1,2,0,preparing to relax at 29
27,3999954,15,31,0,0,3656,0,0,1,2,0,preparing to relax at 29
28,3999953,14,33,0,0,3656,0,0,1,2,0,preparing to relax at 29
29,3999948,18,34,0,0,3656,0,0,5,1,0,preparing to distance at 31
30,3999942,23,35,0,0,3656,0,0,6,1,0,preparing to distance at 31
31,3999940,24,36,0,0,3656,0,0,2,1,0,preparing to relax at 52
32,3999938,25,37,0,0,3656,0,0,2,1,0,preparing to relax at 52
33,3999936,26,38,0,0,3656,0,0,2,1,0,preparing to relax at 52
34,3999934,27,39,0,0,3656,0,0,2,1,0,preparing to relax at 52
35,3999932,28,40,0,0,3656,0,0,2,1,0,preparing to relax at 52
36,3999930,29,41,0,0,3656,0,0,2,1,0,preparing to relax at 52
37,3999928,30,42,0,0,3656,0,0,2,1,0,preparing to relax at 52
38,3999926,31,43,0,0,3656,0,0,2,1,0,preparing to relax at 52
39,3999924,32,44,0,0,3656,0,0,2,1,0,preparing to relax at 52
40,3999922,33,45,0,0,3656,0,0,2,1,0,preparing to relax at 52
41,3999920,34,46,0,0,3656,0,0,2,1,0,preparing to relax at 52
42,3999918,35,47,0,0,3656,0,0,2,1,0,preparing to relax at 52
43,3999916,32,52,0,0,3656,0,0,2,5,0,preparing to relax at 52
44,3999914,28,58,0,0,3656,0,0,2,6,0,preparing to relax at 52
45,3999912,28,60,0,0,3656,0,0,2,2,0,preparing to relax at 52
46,3999910,28,62,0,0,3656,0,0,2,2,0,preparing to relax at 52
47,3999908,28,64,0,0,3656,0,0,2,2,0,preparing to relax at 52
48,3999906,28,66,0,0,3656,0,0,2,2,0,preparing to relax at 52
49,3999904,28,68,0,0,3656,0,0,2,2,0,preparing to relax at 52
50,3999902,28,70,0,0,3656,0,0,2,2,0,preparing to relax at 52
51,3999900,28,72,0,0,3656,0,0,2,2,0,preparing to relax at 52
52,3999891,35,74,0,0,3656,0,0,9,2,0,preparing to distance at 54
53,3999879,45,76,0,0,3656,0,0,12,2,0,preparing to distance at 54
54,3999876,46,78,0,0,3656,0,0,3,2,0,preparing to relax at 75
55,3999873,47,80,0,0,3656,0,0,3,2,0,preparing to relax at 75
56,3999870,48,82,0,0,3656,0,0,3,2,0,preparing to relax at 75
57,3999867,49,84,0,0,3656,0,0,3,2,0,preparing to relax at 75
58,3999864,50,86,0,0,3656,0,0,3,2,0,preparing to relax at 75
59,3999861,51,88,0,0,3656,0,0,3,2,0,preparing to relax at 75
60,3999857,53,90,0,0,3656,0,0,4,2,0,preparing to relax at 75
61,3999853,55,92,0,0,3656,0,0,4,2,0,preparing to relax at 75
62,3999849,57,94,0,0,3656,0,0,4,2,0,preparing to relax at 75
63,3999845,59,96,0,0,3656,0,0,4,2,0,preparing to relax at 75
64,3999841,61,98,0,0,3656,0,0,4,2,0,preparing to relax at 75
65,3999837,63,100,0,0,3656,0,0,4,2,0,preparing to relax at 75
66,3999833,58,109,0,0,3656,0,0,4,9,0,preparing to relax at 75
67,3999830,49,121,0,0,3656,0,0,3,12,0,preparing to relax at 75
68,3999827,49,124,0,0,3656,0,0,3,3,0,preparing to relax at 75
69,3999824,49,127,0,0,3656,0,0,3,3,0,preparing to relax at 75
70,3999821,49,130,0,0,3656,0,0,3,3,0,preparing to relax at 75
71,3999818,49,133,0,0,3656,0,0,3,3,0,preparing to relax at 75
72,3999815,49,136,0,0,3656,0,0,3,3,0,preparing to relax at 75
73,3999812,49,139,0,0,3656,0,0,3,3,0,preparing to relax at 75
74,3999809,48,143,0,0,3656,0,0,3,4,0,preparing to relax at 75
75,3999794,59,147,0,0,3656,0,0,15,4,0,preparing to distance at 77
76,3999775,74,151,0,0,3656,0,0,19,4,0,preparing to distance at 77
77,3999770,75,155,0,0,3656,0,0,5,4,0,preparing to relax at 98
78,3999765,76,159,0,0,3656,0,0,5,4,0,preparing to relax at 98
79,3999760,77,163,0,0,3656,0,0,5,4,0,preparing to relax at 98
80,3999755,78,167,0,0,3656,0,0,5,4,0,preparing to relax at 98
81,3999750,80,170,0,0,3656,0,0,5,3,0,preparing to relax at 98
82,3999744,83,173,0,0,3656,0,0,6,3,0,preparing to relax at 98
83,3999738,86,176,0,0,3656,0,0,6,3,0,preparing to relax at 98
84,3999732,89,179,0,0,3656,0,0,6,3,0,preparing to relax at 98
85,3999726,92,182,0,0,3656,0,0,6,3,0,preparing to relax at 98
86,3999720,95,185,0,0,3656,0,0,6,3,0,preparing to relax at 98
87,3999713,99,188,0,0,3656,0,0,7,3,0,preparing to relax at 98
88,3999706,103,191,0,0,3656,0,0,7,3,0,preparing to relax at 98
89,3999700,94,206,0,0,3656,0,0,6,15,0,preparing to relax at 98
90,3999695,80,225,0,0,3656,0,0,5,19,0,preparing to relax at 98
91,3999690,80,230,0,0,3656,0,0,5,5,0,preparing to relax at 98
92,3999685,80,235,0,0,3656,0,0,5,5,0,preparing to relax at 98
93,3999680,80,240,0,0,3656,0,0,5,5,0,preparing to relax at 98
94,3999675,80,245,0,0,3656,0,0,5,5,0,preparing to relax at 98
95,3999670,80,250,0,0,3656,0,0,5,5,0,preparing to relax at 98
96,3999665,79,256,0,0,3656,0,0,5,6,0,preparing to relax at 98
97,3999660,78,262,0,0,3656,0,0,5,6,0,preparing to relax at 98
98,3999635,97,268,0,0,3656,0,0,25,6,0,preparing to distance at 100
99,3999603,123,274,0,1,3655,0,0,32,6,0,preparing to distance at 100
100,3999595,125,280,0,1,3655,0,0,8,6,0,preparing to relax at 121
101,3999586,127,287,0,1,3655,0,0,9,7,0,preparing to relax at 121
102,3999577,129,294,0,1,3655,0,0,9,7,0,preparing to relax at 121
103,3999568,132,300,0,1,3655,0,0,9,6,0,preparing to relax at 121
104,3999559,136,305,0,1,3655,0,0,9,5,0,preparing to relax at 121
105,3999550,140,310,0,1,3655,0,0,9,5,0,preparing to relax at 121
106,3999540,145,315,0,1,3655,0,0,10,5,0,preparing to relax at 121
107,3999530,150,320,0,1,3655,0,0,10,5,0,preparing to relax at 121
108,3999520,155,325,0,1,3655,0,0,10,5,0,preparing to relax at 121
109,3999509,161,330,0,1,3655,0,0,11,5,0,preparing to relax at 121
110,3999498,167,335,0,1,3655,0,0,11,5,0,preparing to relax at 121
111,3999486,174,340,0,1,3655,0,0,12,5,0,preparing to relax at 121
112,3999475,160,365,0,1,3655,0,0,11,25,0,preparing to relax at 121
113,3999466,137,398,0,0,3656,0,0,9,33,0,preparing to relax at 121
114,3999457,138,406,0,0,3656,0,0,9,8,0,preparing to relax at 121
115,3999448,138,415,0,0,3656,0,0,9,9,0,preparing to relax at 121
116,3999439,138,424,0,0,3656,0,0,9,9,0,preparing to relax at 121
117,3999430,138,433,0,0,3656,0,0,9,9,0,preparing to relax at 121
118,3999421,138,442,0,0,3656,0,0,9,9,0,preparing to relax at 121
119,3999412,138,451,0,0,3656,0,0,9,9,0,preparing to relax at 121
120,3999403,137,461,0,0,3656,0,0,9,10,0,preparing to relax at 121
121,3999358,172,471,0,1,3655,0,0,45,10,0,preparing to distance at 123
122,3999301,219,481,0,2,3654,0,0,57,10,0,preparing to distance at 123
123,3999286,223,492,0,2,3654,0,0,15,11,0,preparing to relax at 144
124,3999271,227,503,0,2,3654,0,0,15,11,0,preparing to relax at 144
125,3999255,231,515,0,2,3654,0,0,16,12,0,preparing to relax at 144
126,3999239,236,526,0,2,3654,0,0,16,11,0,preparing to relax at 144
127,3999223,243,535,0,2,3654,0,0,16,9,0,preparing to relax at 144
128,3999206,251,544,0,2,3654,0,0,17,9,0,preparing to relax at 144
129,3999189,259,553,0,2,3654,0,0,17,9,0,preparing to relax at 144
130,3999171,268,562,0,2,3654,0,0,18,9,0,preparing to relax at 144
131,3999152,278,571,0,2,3654,0,0,19,9,0,preparing to relax at 144
132,3999133,288,580,0,2,3654,0,0,19,9,0,preparing to relax at 144
133,3999113,299,589,0,2,3654,0,0,20,9,0,preparing to relax at 144
134,3999092,311,598,0,2,3654,0,0,21,9,0,preparing to relax at 144
135,3999073,285,644,0,1,3655,0,0,19,46,0,preparing to relax at 144
136,3999057,244,701,1,0,3656,0,0,16,57,1,preparing to relax at 144
137,3999040,246,716,1,0,3656,0,0,17,15,0,preparing to relax at 144
138,3999023,248,731,1,0,3656,0,0,17,15,0,preparing to relax at 144
139,3999006,249,747,1,0,3656,0,0,17,16,0,preparing to relax at 144
140,3998989,250,763,1,0,3656,0,0,17,16,0,preparing to relax at 144
141,3998972,251,779,1,0,3656,0,0,17,16,0,preparing to relax at 144
142,3998955,251,796,1,0,3656,0,0,17,17,0,preparing to relax at 144
143,3998938,251,813,1,0,3656,0,0,17,17,0,preparing to relax at 144
144,3998856,315,831,1,2,3654,0,0,82,18,0,preparing to distance at 146
145,3998752,400,850,1,5,3651,0,0,104,19,0,preparing to distance at 146
146,3998725,408,869,1,5,3651,0,0,27,19,0,preparing to relax at 167
147,3998697,416,889,1,5,3651,0,0,28,20,0,preparing to relax at 167
148,3998669,423,910,1,5,3651,0,0,28,21,0,preparing to relax at 167
149,3998640,433,929,1,6,3650,0,0,29,19,0,preparing to relax at 167
150,3998610,447,945,1,7,3649,0,0,30,16,0,preparing to relax at 167
151,3998579,461,962,1,8,3648,0,0,31,17,0,preparing to relax at 167
152,3998547,476,979,1,9,3647,0,0,32,17,0,preparing to relax at 167
153,3998514,492,996,1,10,3646,0,0,33,17,0,preparing to relax at 167
154,3998480,509,1013,1,11,3645,0,0,34,17,0,preparing to relax at 167
155,3998445,527,1030,1,12,3644,0,0,35,17,0,preparing to relax at 167
156,3998408,547,1047,1,13,3643,0,0,37,17,0,preparing to relax at 167
157,3998370,568,1064,1,14,3642,0,0,38,17,0,preparing to relax at 167
158,3998335,521,1147,2,13,3643,0,0,35,83,1,preparing to relax at 167
159,3998305,447,1253,3,11,3645,0,0,30,106,1,preparing to relax at 167
160,3998275,450,1280,3,12,3644,0,0,30,27,0,preparing to relax at 167
161,3998245,452,1308,3,13,3643,0,0,30,28,0,preparing to relax at 167
162,3998214,455,1336,3,14,3642,0,0,31,28,0,preparing to relax at 167
163,3998183,457,1366,3,14,3642,0,0,31,30,0,preparing to relax at 167
164,3998152,458,1397,3,14,3642,0,0,31,31,0,preparing to relax at 167
165,3998121,458,1429,3,14,3642,0,0,31,32,0,preparing to relax at 167
166,3998090,457,1462,3,14,3642,0,0,31,33,0,preparing to relax at 167
167,3997941,573,1496,3,18,3638,0,0,149,34,0,preparing to distance at 169
168,3997751,729,1531,3,23,3633,0,0,190,35,0,preparing to distance at 169
169,3997701,744,1567,3,23,3633,0,0,50,36,0,preparing to relax at 190
170,3997650,758,1605,3,23,3633,0,0,51,38,0,preparing to relax at 190
171,3997598,772,1644,3,23,3633,0,0,52,39,0,preparing to relax at 190
172,3997545,790,1680,3,23,3633,0,0,53,36,0,preparing to relax at 190
173,3997490,815,1711,3,23,3633,0,0,55,31,0,preparing to relax at 190
174,3997433,842,1742,3,23,3633,0,0,57,31,0,preparing to relax at 190
175,3997374,871,1773,3,24,3632,0,0,59,31,0,preparing to relax at 190
176,3997313,901,1805,3,25,3631,0,0,61,32,0,preparing to relax at 190
177,3997250,933,1837,3,26,3630,0,0,63,32,0,preparing to relax at 190
178,3997185,967,1869,3,27,3629,0,0,65,32,0,preparing to relax at 190
179,3997117,1004,1901,3,28,3628,0,0,68,32,0,preparing to relax at 190
180,3997047,1043,1933,3,29,3627,0,0,70,32,0,preparing to relax at 190
181,3996983,958,2085,5,26,3630,0,0,64,152,2,preparing to relax at 190
182,3996928,823,2279,7,21,3635,0,0,55,194,2,preparing to relax at 190
183,3996872,829,2329,8,21,3635,0,0,56,50,1,preparing to relax at 190
184,3996816,834,2380,9,21,3635,0,0,56,51,1,preparing to relax at 190
185,3996760,838,2432,10,21,3635,0,0,56,52,1,preparing to relax at 190
186,3996703,842,2485,11,21,3635,0,0,57,53,1,preparing to relax at 190
187,3996646,844,2540,12,21,3635,0,0,57,55,1,preparing to relax at 190
188,3996589,844,2597,13,21,3635,0,0,57,57,1,preparing to relax at 190
189,3996532,842,2657,14,20,3636,0,0,57,60,1,preparing to relax at 190
190,3996257,1056,2719,15,27,3629,0,0,275,62,1,preparing to distance at 192
191,3995907,1343,2783,16,37,3619,0,0,350,64,1,preparing to distance at 192
192,3995815,1370,2849,17,38,3618,0,0,92,66,1,preparing to relax at 213
193,3995721,1396,2918,18,39,3617,0,0,94,69,1,preparing to relax at 213
194,3995625,1422,2989,19,40,3616,0,0,96,71,1,preparing to relax at 213
195,3995527,1456,3054,20,41,3615,0,0,98,65,1,preparing to relax at 213
196,3995426,1502,3109,21,43,3613,0,0,101,55,1,preparing to relax at 213
197,3995322,1550,3165,22,45,3611,0,0,104,56,1,preparing to relax at 213
198,3995214,1602,3221,23,47,3609,0,0,108,56,1,preparing to relax at 213
199,3995102,1658,3277,24,49,3607,0,0,112,56,1,preparing to relax at 213
200,3994986,1717,3334,25,52,3604,0,0,116,57,1,preparing to relax at 213
201,3994866,1780,3391,26,55,3601,0,0,120,57,1,preparing to relax at 213
202,3994742,1847,3448,27,58,3598,0,0,124,57,1,preparing to relax at 213
203,3994613,1919,3505,28,61,3595,0,0,129,57,1,preparing to relax at 213
204,3994494,1763,3786,31,56,3600,0,0,119,281,3,preparing to relax at 213
205,3994392,1515,4144,35,47,3609,0,0,102,358,4,preparing to relax at 213
206,3994289,1526,4238,36,47,3609,0,0,103,94,1,preparing to relax at 213
207,3994186,1535,4334,37,47,3609,0,0,103,96,1,preparing to relax at 213
208,3994082,1543,4432,38,47,3609,0,0,104,98,1,preparing to relax at 213
209,3993978,1549,4532,39,47,3609,0,0,104,100,1,preparing to relax at 213
210,3993874,1552,4635,40,47,3609,0,0,104,103,1,preparing to relax at 213
211,3993770,1552,4741,41,47,3609,0,0,104,106,1,preparing to relax at 213
212,3993666,1548,4851,42,47,3609,0,0,104,110,1,preparing to relax at 213
213,3993160,1942,4965,43,61,3595,0,0,506,114,1,preparing to distance at 215
214,3992517,2469,5084,44,79,3577,0,0,643,119,1,preparing to distance at 215
215,3992348,2518,5207,45,80,3576,0,0,169,123,1,preparing to relax at 236
216,3992175,2567,5334,46,82,3574,0,0,173,127,1,preparing to relax at 236
217,3991999,2614,5466,47,84,3572,0,0,176,132,1,preparing to relax at 236
218,3991819,2675,5588,48,86,3570,0,0,180,122,1,preparing to relax at 236
219,3991633,2759,5692,49,89,3567,0,0,186,104,1,preparing to relax at 236
220,3991441,2848,5797,50,92,3564,0,0,192,105,1,preparing to relax at 236
221,3991243,2943,5902,51,95,3561,0,0,198,105,1,preparing to relax at 236
222,3991038,3044,6008,52,99,3557,0,0,205,106,1,preparing to relax at 236
223,3990826,3152,6114,53,103,3553,0,0,212,106,1,preparing to relax at 236
224,3990606,3268,6220,54,107,3549,0,0,220,106,1,preparing to relax at 236
225,3990378,3392,6326,55,111,3545,0,0,228,106,1,preparing to relax at 236
226,3990141,3525,6432,56,116,3540,0,0,237,106,1,preparing to relax at 236
227,3989923,3237,6950,61,106,3550,0,0,218,518,5,preparing to relax at 236
228,3989736,2781,7608,68,90,3566,0,0,187,658,7,preparing to relax at 236
229,3989548,2800,7780,70,91,3565,0,0,188,172,2,preparing to relax at 236
230,3989358,2817,7957,72,91,3565,0,0,190,177,2,preparing to relax at 236
231,3989167,2832,8137,74,91,3565,0,0,191,180,2,preparing to relax at 236
232,3988976,2843,8321,76,91,3565,0,0,191,184,2,preparing to relax at 236
233,3988784,2849,8511,78,91,3565,0,0,192,190,2,preparing to relax at 236
234,3988592,2849,8707,80,91,3565,0,0,192,196,2,preparing to relax at 236
235,3988401,2842,8909,82,91,3565,0,0,191,202,2,preparing to relax at 236
236,3987472,3566,9119,84,116,3540,0,0,929,210,2,preparing to distance at 238
237,3986291,4535,9336,86,150,3506,0,0,1181,217,2,preparing to distance at 238
238,3985980,4626,9561,88,153,3503,0,0,311,225,2,preparing to relax at 259
239,3985663,4715,9794,90,157,3499,0,0,317,233,2,preparing to relax at 259
240,3985340,4801,10037,92,160,3496,0,0,323,243,2,preparing to relax at 259
241,3985009,4914,10260,94,164,3492,0,0,331,223,2,preparing to relax at 259
242,3984668,5068,10451,96,169,3487,0,0,341,191,2,preparing to relax at 259
243,3984316,5232,10643,98,175,3481,0,0,352,192,2,preparing to relax at 259
244,3983952,5406,10837,100,181,3475,0,0,364,194,2,preparing to relax at 259
245,3983576,5591,11032,102,188,3468,0,0,376,195,2,preparing to relax at 259
246,3983186,5790,11227,104,195,3461,0,0,390,195,2,preparing to relax at 259
247,3982782,6002,11423,106,203,3453,0,0,404,196,2,preparing to relax at 259
248,3982363,6229,11619,108,211,3445,0,0,419,196,2,preparing to relax at 259
249,3981927,6474,11814,110,220,3436,0,0,436,195,2,preparing to relax at 259
250,3981527,5945,12765,120,202,3454,0,0,400,951,10,preparing to relax at 259
251,3981183,5108,13975,132,173,3483,0,0,344,1210,12,preparing to relax at 259
252,3980837,5143,14293,135,175,3481,0,0,346,318,3,preparing to relax at 259
253,3980489,5174,14618,138,176,3480,0,0,348,325,3,preparing to relax at 259
254,3980139,5201,14949,141,177,3479,0,0,350,331,3,preparing to relax at 259
255,3979788,5221,15288,144,178,3478,0,0,351,339,3,preparing to relax at 259
256,3979436,5232,15636,148,179,3477,0,0,352,348,4,preparing to relax at 259
257,3979084,5232,15996,152,179,3477,0,0,352,360,4,preparing to relax at 259
258,3978733,5219,16368,156,179,3477,0,0,351,372,4,preparing to relax at 259
259,3977028,6548,16753,160,225,3431,0,0,1705,385,4,preparing to distance at 261
260,3974860,8326,17152,164,287,3369,0,0,2168,399,4,preparing to distance at 261
261,3974288,8494,17566,168,293,3363,0,0,572,414,4,preparing to relax at 282
262,3973705,8658,17995,172,299,3357,0,0,583,429,4,preparing to relax at 282
263,3973112,8815,18441,177,304,3352,0,0,593,446,5,preparing to relax at 282
264,3972505,9022,18851,181,311,3345,0,0,607,410,4,preparing to relax at 282
265,3971879,9304,19203,185,320,3336,0,0,626,352,4,preparing to relax at 282
266,3971233,9604,19557,189,330,3326,0,0,646,354,4,preparing to relax at 282
267,3970565,9924,19913,193,341,3315,0,0,668,356,4,preparing to relax at 282
268,3969874,10265,20271,197,353,3303,0,0,691,358,4,preparing to relax at 282
269,3969159,10629,20630,201,366,3290,0,0,715,359,4,preparing to relax at 282
270,3968418,11018,20990,205,379,3277,0,0,741,360,4,preparing to relax at 282
271,3967649,11435,21350,209,393,3263,0,0,769,360,4,preparing to relax at 282
272,3966849,11884,21709,213,409,3247,0,0,800,359,4,preparing to relax at 282
273,3966115,10913,23455,231,375,3281,0,0,734,1746,18,preparing to relax at 282
274,3965484,9376,25676,253,322,3334,0,0,631,2221,22,preparing to relax at 282
275,3964849,9439,26262,259,324,3332,0,0,635,586,6,preparing to relax at 282
276,3964210,9495,26859,265,326,3330,0,0,639,597,6,preparing to relax at 282
277,3963568,9544,27466,271,328,3328,0,0,642,607,6,preparing to relax at 282
278,3962923,9582,28088,277,329,3327,0,0,645,622,6,preparing to relax at 282
279,3962277,9602,28729,283,330,3326,0,0,646,641,6,preparing to relax at 282
280,3961631,9602,29390,290,330,3326,0,0,646,661,7,preparing to relax at 282
281,3960986,9579,30074,297,329,3327,0,0,645,684,7,preparing to relax at 282
282,3957856,12018,30782,304,414,3242,0,0,3130,708,7,preparing to distance at 284
283,3953876,15283,31515,311,528,3128,0,0,3980,733,7,preparing to distance at 284
284,3952827,15591,32273,319,539,3117,0,0,1049,758,8,preparing to relax at 305
285,3951758,15891,33060,327,550,3106,0,0,1069,787,8,preparing to relax at 305
286,3950669,16180,33880,335,560,3096,0,0,1089,820,8,preparing to relax at 305
287,3949555,16560,34631,343,573,3083,0,0,1114,751,8,preparing to relax at 305
288,3948406,17078,35277,350,591,3065,0,0,1149,646,7,preparing to relax at 305
289,3947220,17629,35927,357,610,3046,0,0,1186,650,7,preparing to relax at 305
290,3945994,18216,36581,364,630,3026,0,0,1226,654,7,preparing to relax at 305
291,3944726,18842,37238,371,652,3004,0,0,1268,657,7,preparing to relax at 305
292,3943413,19510,37898,378,675,2981,0,0,1313,660,7,preparing to relax at 305
293,3942052,20225,38559,385,700,2956,0,0,1361,661,7,preparing to relax at 305
294,3940640,20991,39220,392,727,2929,0,0,1412,661,7,preparing to relax at 305
295,3939172,21814,39880,399,756,2900,0,0,1468,660,7,preparing to relax at 305
296,3937824,20032,43087,431,694,2962,0,0,1348,3207,32,preparing to relax at 305
297,3936666,17210,47165,472,595,3061,0,0,1158,4078,41,preparing to relax at 305
298,3935500,17327,48239,483,599,3057,0,0,1166,1074,11,preparing to relax at 305
299,3934327,17431,49334,494,603,3053,0,0,1173,1095,11,preparing to relax at 305
300,3933148,17521,50450,505,606,3050,0,0,1179,1116,11,preparing to relax at 305
301,3931964,17591,51590,517,609,3047,0,0,1184,1140,12,preparing to relax at 305
302,3930778,17628,52767,529,610,3046,0,0,1186,1177,12,preparing to relax at 305
303,3929592,17628,53982,541,610,3046,0,0,1186,1215,12,preparing to relax at 305
304,3928409,17585,55237,554,609,3047,0,0,1183,1255,13,preparing to relax at 305
305,3922663,22063,56536,567,766,2890,0,0,5746,1299,13,preparing to distance at 307
306,3915356,28057,57880,581,976,2680,0,0,7307,1344,14,preparing to distance at 307
307,3913430,28622,59274,595,996,2660,0,0,1926,1394,14,preparing to relax at 328
308,3911467,29173,60720,610,1015,2641,0,0,1963,1446,15,preparing to relax at 328
309,3909468,29704,62224,625,1033,2623,0,0,1999,1504,15,preparing to relax at 328
310,3907422,30402,63605,639,1057,2599,0,0,2046,1381,14,preparing to relax at 328
311,3905312,31354,64791,651,1090,2566,0,0,2110,1186,12,preparing to relax at 328
312,3903134,32366,65985,663,1126,2530,0,0,2178,1194,12,preparing to relax at 328
313,3900884,33443,67187,675,1163,2493,0,0,2250,1202,12,preparing to relax at 328
314,3898556,34592,68395,687,1203,2453,0,0,2328,1208,12,preparing to relax at 328
315,3896146,35818,69608,699,1246,2410,0,0,2410,1213,12,preparing to relax at 328
316,3893648,37130,70823,711,1292,2364,0,0,2498,1215,12,preparing to relax at 328
317,3891055,38537,72038,723,1341,2315,0,0,2593,1215,12,preparing to relax at 328
318,3888360,40049,73250,735,1394,2262,0,0,2695,1212,12,preparing to relax at 328
319,3885885,36778,79138,794,1279,2377,0,0,2475,5888,59,preparing to relax at 328
320,3883759,31597,86624,870,1098,2558,0,0,2126,7486,76,preparing to relax at 328
321,3881618,31812,88597,890,1105,2551,0,0,2141,1973,20,preparing to relax at 328
322,3879465,32002,90608,910,1112,2544,0,0,2153,2011,20,preparing to relax at 328
323,3877300,32168,92655,931,1118,2538,0,0,2165,2047,21,preparing to relax at 328
324,3875127,32295,94751,952,1123,2533,0,0,2173,2096,21,preparing to relax at 328
325,3872949,32363,96912,974,1126,2530,0,0,2178,2161,22,preparing to relax at 328
326,3870771,32363,99143,997,1126,2530,0,0,2178,2231,23,preparing to relax at 328
327,3868599,32285,101448,1020,1124,2532,0,0,2172,2305,23,preparing to relax at 328
328,3858050,40506,103833,1044,1412,2244,0,0,10549,2385,24,preparing to distance at 330
329,3844635,51511,106302,1069,1797,1859,0,0,13415,2469,25,preparing to distance at 330
330,3841099,52549,108861,1095,1833,1823,0,0,3536,2559,26,preparing to relax at 351
331,3837495,53560,111517,1122,1869,1787,0,0,3604,2656,27,preparing to relax at 351
332,3833825,54535,114278,1150,1903,1753,0,0,3670,2761,28,preparing to relax at 351
333,3830069,55816,116813,1176,1948,1708,0,0,3756,2535,26,preparing to relax at 351
334,3826196,57563,118991,1198,2009,1647,0,0,3873,2178,22,preparing to relax at 351
335,3822198,59420,121184,1220,2074,1582,0,0,3998,2193,22,preparing to relax at 351
336,3818067,61398,123390,1242,2143,1513,0,0,4131,2206,22,preparing to relax at 351
337,3813794,63506,125608,1264,2217,1439,0,0,4273,2218,22,preparing to relax at 351
338,3809369,65758,127835,1286,2295,1361,0,0,4425,2227,22,preparing to relax at 351
339,3804782,68167,130066,1309,2379,1277,0,0,4587,2231,23,preparing to relax at 351
340,3800021,70750,132297,1332,2469,1187,0,0,4761,2231,23,preparing to relax at 351
341,3795074,73525,134523,1354,2566,1090,0,0,4947,2226,22,preparing to relax at 351
342,3790531,67519,145332,1463,2356,1300,0,0,4543,10809,109,preparing to relax at 351
343,3786628,58007,159077,1602,2023,1633,0,0,3903,13745,139,preparing to relax at 351
344,3782698,58401,162699,1639,2037,1619,0,0,3930,3622,37,preparing to relax at 351
345,3778745,58750,166392,1676,2049,1607,0,0,3953,3693,37,preparing to relax at 351
346,3774771,59054,170152,1714,2060,1596,0,0,3974,3760,38,preparing to relax at 351
347,3770782,59287,174000,1753,2068,1588,0,0,3989,3848,39,preparing to relax at 351
348,3766784,59412,177968,1793,2072,1584,0,0,3998,3968,40,preparing to relax at 351
349,3762786,59412,182064,1834,2072,1584,0,0,3998,4096,41,preparing to relax at 351
